pha,sex,year,asr_per_100k,disease,population
20146,females,2017,1599.96264350278,Respiratory disease,145.0
20031,females,2017,1407.19886211514,Respiratory disease,245.0
20134,females,2017,2582.89001193671,Respiratory disease,231.0
20223,females,2017,2685.47735047773,Respiratory disease,256.0
20110,females,2017,2923.86521698976,Respiratory disease,179.0
20066,females,2017,1519.69046143848,Respiratory disease,39.0
20060,females,2017,1192.77257528037,Respiratory disease,43.0
20049,females,2017,1201.70884242406,Respiratory disease,369.0
20052,females,2017,1759.10972276383,Respiratory disease,483.0
20096,females,2017,2107.01506625437,Respiratory disease,143.0
20116,females,2017,1451.29659757417,Respiratory disease,95.0
20263,females,2017,1479.66810941487,Respiratory disease,222.0
20204,females,2017,1550.34335343208,Respiratory disease,86.0
20071,females,2017,1624.62608910668,Respiratory disease,380.0
20176,females,2017,2610.98028771383,Respiratory disease,374.0
20214,females,2017,1920.16088049244,Respiratory disease,169.0
20167,females,2017,1189.34455217551,Respiratory disease,78.0
20215,females,2017,1465.93811633614,Respiratory disease,107.0
20111,females,2017,1965.07938262608,Respiratory disease,260.0
20207,females,2017,2595.8101035552,Respiratory disease,107.0
20248,females,2017,2416.56204819671,Respiratory disease,129.0
20219,females,2017,1550.04162468437,Respiratory disease,203.0
20128,females,2017,1646.14804830514,Respiratory disease,120.0
20097,females,2017,1343.01791139288,Respiratory disease,316.0
20199,females,2017,2064.49240904322,Respiratory disease,45.0
20053,females,2017,1410.27548365723,Respiratory disease,281.0
20224,females,2017,1808.89410624248,Respiratory disease,90.0
20158,females,2017,1668.62927281849,Respiratory disease,59.0
20194,females,2017,1967.72149092643,Respiratory disease,107.0
20092,females,2017,2090.41420078607,Respiratory disease,188.0
20012,females,2017,683.172763590262,Respiratory disease,98.0
20163,females,2017,2835.05383098556,Respiratory disease,149.0
20164,females,2017,3017.25304160963,Respiratory disease,506.0
20256,females,2017,1420.32449723722,Respiratory disease,53.0
20257,females,2017,2277.20205757716,Respiratory disease,382.0
20072,females,2017,6256.77870108377,Respiratory disease,268.0
20073,females,2017,,Respiratory disease,
20105,females,2017,1378.60116295435,Respiratory disease,333.0
20245,females,2017,2550.55106607627,Respiratory disease,457.0
20265,females,2017,2237.2084536858,Respiratory disease,177.0
20112,females,2017,859.588794684614,Respiratory disease,118.0
20266,females,2017,1585.82625062122,Respiratory disease,200.0
20180,females,2017,2684.42548873867,Respiratory disease,561.0
20237,females,2017,1820.20863413589,Respiratory disease,337.0
20181,females,2017,1629.49174899969,Respiratory disease,149.0
20141,females,2017,1528.30592662866,Respiratory disease,291.0
20274,females,2017,2519.16609628875,Respiratory disease,215.0
20048,females,2017,1908.01609165146,Respiratory disease,86.0
20233,females,2017,,Respiratory disease,
20123,females,2017,1937.89526997503,Respiratory disease,295.0
20129,females,2017,1315.50640750178,Respiratory disease,200.0
20216,females,2017,2779.51020841631,Respiratory disease,253.0
20154,females,2017,1247.42152318669,Respiratory disease,238.0
20254,females,2017,2409.23345770315,Respiratory disease,260.0
20078,females,2017,1034.25938509223,Respiratory disease,59.0
20135,females,2017,1917.1678400719,Respiratory disease,331.0
20217,females,2017,1998.15283095173,Respiratory disease,187.0
20013,females,2017,1402.33061956661,Respiratory disease,121.0
20106,females,2017,1416.69696486351,Respiratory disease,115.0
20220,females,2017,1778.88727824005,Respiratory disease,302.0
20117,females,2017,2185.04122628891,Respiratory disease,513.0
20014,females,2017,1271.6144986956,Respiratory disease,52.0
20085,females,2017,2567.67508901364,Respiratory disease,268.0
20242,females,2017,1752.5072434524,Respiratory disease,121.0
20067,females,2017,1045.29105507429,Respiratory disease,162.0
20168,females,2017,1837.33543463144,Respiratory disease,323.0
20182,females,2017,2238.08997115577,Respiratory disease,201.0
20017,females,2017,1897.2659171714,Respiratory disease,163.0
20221,females,2017,1620.05092530773,Respiratory disease,86.0
20021,females,2017,1831.79257798786,Respiratory disease,355.0
20061,females,2017,2197.07346343688,Respiratory disease,268.0
20258,females,2017,1077.3528722978,Respiratory disease,53.0
20062,females,2017,6755.5500696097,Respiratory disease,599.0
20063,females,2017,,Respiratory disease,
20025,females,2017,1463.85366149304,Respiratory disease,205.0
20103,females,2017,1500.01178522915,Respiratory disease,186.0
20103,females,2017,2236.32134478477,Respiratory disease,325.0
20260,females,2017,,Respiratory disease,
20081,females,2017,1535.11567221855,Respiratory disease,89.0
20183,females,2017,3394.92568655754,Respiratory disease,440.0
20093,females,2017,2983.06751451892,Respiratory disease,246.0
20229,females,2017,,Respiratory disease,
20249,females,2017,1426.01873794059,Respiratory disease,119.0
20155,females,2017,483.403684080634,Respiratory disease,29.0
20159,females,2017,1527.92635176018,Respiratory disease,160.0
20225,females,2017,2364.80071438522,Respiratory disease,86.0
20226,females,2017,1355.26509539164,Respiratory disease,26.0
20267,females,2017,3628.73712461228,Respiratory disease,547.0
20268,females,2017,526.448167796953,Respiratory disease,31.0
20018,females,2017,2061.7334601451,Respiratory disease,125.0
20136,females,2017,1419.8662516276,Respiratory disease,257.0
20148,females,2017,492.524275675075,Respiratory disease,79.0
20147,females,2017,1891.79500743454,Respiratory disease,384.0
20019,females,2017,1600.69674723241,Respiratory disease,293.0
20200,females,2017,2533.80008429055,Respiratory disease,105.0
20079,females,2017,1178.41836150754,Respiratory disease,70.0
20086,females,2017,1829.34000924619,Respiratory disease,372.0
20038,females,2017,237.886010122026,Respiratory disease,24.0
20261,females,2017,1894.33401900399,Respiratory disease,197.0
20149,females,2017,1063.47820518297,Respiratory disease,94.0
20169,females,2017,1998.70160032103,Respiratory disease,236.0
20150,females,2017,1002.17948165764,Respiratory disease,128.0
20034,females,2017,1532.89013117396,Respiratory disease,297.0
20004,females,2017,1831.59281035886,Respiratory disease,179.0
20246,females,2017,2080.4289390404,Respiratory disease,351.0
20075,females,2017,3202.28545232434,Respiratory disease,338.0
20230,females,2017,1822.39451283652,Respiratory disease,225.0
20098,females,2017,2663.47623883148,Respiratory disease,373.0
20275,females,2017,2266.73602004553,Respiratory disease,446.0
20188,females,2017,2869.71936881034,Respiratory disease,257.0
20170,females,2017,3552.0668969262,Respiratory disease,471.0
20234,females,2017,1916.36395799326,Respiratory disease,399.0
20243,females,2017,2218.61676720955,Respiratory disease,324.0
20205,females,2017,1642.6045446882,Respiratory disease,60.0
20171,females,2017,2804.78078515607,Respiratory disease,186.0
20235,females,2017,1802.26131082234,Respiratory disease,43.0
20107,females,2017,836.384635177048,Respiratory disease,208.0
20113,females,2017,1808.08392709029,Respiratory disease,163.0
30137,females,2017,,Respiratory disease,
30182,females,2017,,Respiratory disease,
30214,females,2017,,Respiratory disease,
30107,females,2017,,Respiratory disease,
30000,females,2017,,Respiratory disease,
30036,females,2017,,Respiratory disease,
30176,females,2017,,Respiratory disease,
30215,females,2017,,Respiratory disease,
30026,females,2017,,Respiratory disease,
30190,females,2017,,Respiratory disease,
30152,females,2017,,Respiratory disease,
30059,females,2017,,Respiratory disease,
30223,females,2017,,Respiratory disease,
30060,females,2017,,Respiratory disease,
30170,females,2017,,Respiratory disease,
30014,females,2017,,Respiratory disease,
30126,females,2017,,Respiratory disease,
30061,females,2017,,Respiratory disease,
30212,females,2017,,Respiratory disease,
30123,females,2017,,Respiratory disease,
30012,females,2017,,Respiratory disease,
30054,females,2017,,Respiratory disease,
30128,females,2017,,Respiratory disease,
30138,females,2017,,Respiratory disease,
30186,females,2017,,Respiratory disease,
30095,females,2017,,Respiratory disease,
30079,females,2017,,Respiratory disease,
30080,females,2017,,Respiratory disease,
30202,females,2017,,Respiratory disease,
30202,females,2017,,Respiratory disease,
30075,females,2017,,Respiratory disease,
30001,females,2017,,Respiratory disease,
30172,females,2017,,Respiratory disease,
30118,females,2017,,Respiratory disease,
30141,females,2017,,Respiratory disease,
30088,females,2017,,Respiratory disease,
30153,females,2017,,Respiratory disease,
30196,females,2017,,Respiratory disease,
30217,females,2017,,Respiratory disease,
30066,females,2017,,Respiratory disease,
30232,females,2017,,Respiratory disease,
30082,females,2017,,Respiratory disease,
30142,females,2017,,Respiratory disease,
30174,females,2017,,Respiratory disease,
30139,females,2017,,Respiratory disease,
30019,females,2017,,Respiratory disease,
30224,females,2017,,Respiratory disease,
30069,females,2017,,Respiratory disease,
30114,females,2017,,Respiratory disease,
30096,females,2017,,Respiratory disease,
30013,females,2017,,Respiratory disease,
30020,females,2017,,Respiratory disease,
30116,females,2017,,Respiratory disease,
30050,females,2017,,Respiratory disease,
30057,females,2017,,Respiratory disease,
30058,females,2017,,Respiratory disease,
30008,females,2017,,Respiratory disease,
30146,females,2017,,Respiratory disease,
30175,females,2017,,Respiratory disease,
30083,females,2017,,Respiratory disease,
30188,females,2017,,Respiratory disease,
30225,females,2017,,Respiratory disease,
30226,females,2017,,Respiratory disease,
30070,females,2017,,Respiratory disease,
30147,females,2017,,Respiratory disease,
30227,females,2017,,Respiratory disease,
30101,females,2017,,Respiratory disease,
30101,females,2017,,Respiratory disease,
30234,females,2017,,Respiratory disease,
30098,females,2017,,Respiratory disease,
30097,females,2017,,Respiratory disease,
30117,females,2017,,Respiratory disease,
30119,females,2017,,Respiratory disease,
30140,females,2017,,Respiratory disease,
30191,females,2017,,Respiratory disease,
30192,females,2017,,Respiratory disease,
30203,females,2017,,Respiratory disease,
30203,females,2017,,Respiratory disease,
30205,females,2017,,Respiratory disease,
30023,females,2017,,Respiratory disease,
30024,females,2017,,Respiratory disease,
30025,females,2017,,Respiratory disease,
30184,females,2017,,Respiratory disease,
30159,females,2017,,Respiratory disease,
30108,females,2017,,Respiratory disease,
30041,females,2017,,Respiratory disease,
30042,females,2017,,Respiratory disease,
30135,females,2017,,Respiratory disease,
30084,females,2017,,Respiratory disease,
30044,females,2017,,Respiratory disease,
30187,females,2017,,Respiratory disease,
30213,females,2017,,Respiratory disease,
30045,females,2017,,Respiratory disease,
30015,females,2017,,Respiratory disease,
30129,females,2017,,Respiratory disease,
30071,females,2017,,Respiratory disease,
30167,females,2017,,Respiratory disease,
30003,females,2017,,Respiratory disease,
30132,females,2017,,Respiratory disease,
30104,females,2017,,Respiratory disease,
30218,females,2017,,Respiratory disease,
30149,females,2017,,Respiratory disease,
30230,females,2017,,Respiratory disease,
30193,females,2017,,Respiratory disease,
30162,females,2017,,Respiratory disease,
30033,females,2017,,Respiratory disease,
30027,females,2017,,Respiratory disease,
30089,females,2017,,Respiratory disease,
30130,females,2017,,Respiratory disease,
30157,females,2017,,Respiratory disease,
30150,females,2017,,Respiratory disease,
30125,females,2017,,Respiratory disease,
30091,females,2017,,Respiratory disease,
30111,females,2017,,Respiratory disease,
30206,females,2017,,Respiratory disease,
30063,females,2017,,Respiratory disease,
30021,females,2017,,Respiratory disease,
30102,females,2017,,Respiratory disease,
30102,females,2017,,Respiratory disease,
30219,females,2017,,Respiratory disease,
30207,females,2017,,Respiratory disease,
30120,females,2017,,Respiratory disease,
30055,females,2017,,Respiratory disease,
30177,females,2017,,Respiratory disease,
30081,females,2017,,Respiratory disease,
30121,females,2017,,Respiratory disease,
30030,females,2017,,Respiratory disease,
30178,females,2017,,Respiratory disease,
30099,females,2017,,Respiratory disease,
30136,females,2017,,Respiratory disease,
30143,females,2017,,Respiratory disease,
30049,females,2017,,Respiratory disease,
30067,females,2017,,Respiratory disease,
30028,females,2017,,Respiratory disease,
30183,females,2017,,Respiratory disease,
30064,females,2017,,Respiratory disease,
30051,females,2017,,Respiratory disease,
30220,females,2017,,Respiratory disease,
30208,females,2017,,Respiratory disease,
30086,females,2017,,Respiratory disease,
30156,females,2017,,Respiratory disease,
30231,females,2017,,Respiratory disease,
30163,females,2017,,Respiratory disease,
30221,females,2017,,Respiratory disease,
30209,females,2017,,Respiratory disease,
30052,females,2017,,Respiratory disease,
30085,females,2017,,Respiratory disease,
30029,females,2017,,Respiratory disease,
30065,females,2017,,Respiratory disease,
30046,females,2017,,Respiratory disease,
30072,females,2017,,Respiratory disease,
30073,females,2017,,Respiratory disease,
30074,females,2017,,Respiratory disease,
30087,females,2017,,Respiratory disease,
30124,females,2017,,Respiratory disease,
30016,females,2017,,Respiratory disease,
30043,females,2017,,Respiratory disease,
30100,females,2017,,Respiratory disease,
30228,females,2017,,Respiratory disease,
30229,females,2017,,Respiratory disease,
30092,females,2017,,Respiratory disease,
30039,females,2017,,Respiratory disease,
30127,females,2017,,Respiratory disease,
30154,females,2017,,Respiratory disease,
30204,females,2017,,Respiratory disease,
30204,females,2017,,Respiratory disease,
30115,females,2017,,Respiratory disease,
30068,females,2017,,Respiratory disease,
30093,females,2017,,Respiratory disease,
30090,females,2017,,Respiratory disease,
30173,females,2017,,Respiratory disease,
30009,females,2017,,Respiratory disease,
30122,females,2017,,Respiratory disease,
30032,females,2017,,Respiratory disease,
30105,females,2017,,Respiratory disease,
30194,females,2017,,Respiratory disease,
30235,females,2017,,Respiratory disease,
30148,females,2017,,Respiratory disease,
30210,females,2017,,Respiratory disease,
30131,females,2017,,Respiratory disease,
30195,females,2017,,Respiratory disease,
30034,females,2017,,Respiratory disease,
30103,females,2017,,Respiratory disease,
30103,females,2017,,Respiratory disease,
30056,females,2017,,Respiratory disease,
30031,females,2017,,Respiratory disease,
30185,females,2017,,Respiratory disease,
30216,females,2017,,Respiratory disease,
30189,females,2017,,Respiratory disease,
30158,females,2017,,Respiratory disease,
30010,females,2017,,Respiratory disease,
30112,females,2017,,Respiratory disease,
30198,females,2017,,Respiratory disease,
30160,females,2017,,Respiratory disease,
30077,females,2017,,Respiratory disease,
30053,females,2017,,Respiratory disease,
30211,females,2017,,Respiratory disease,
30199,females,2017,,Respiratory disease,
30197,females,2017,,Respiratory disease,
30113,females,2017,,Respiratory disease,
30222,females,2017,,Respiratory disease,
30018,females,2017,,Respiratory disease,
30180,females,2017,,Respiratory disease,
30165,females,2017,,Respiratory disease,
30166,females,2017,,Respiratory disease,
30161,females,2017,,Respiratory disease,
30062,females,2017,,Respiratory disease,
30037,females,2017,,Respiratory disease,
30151,females,2017,,Respiratory disease,
30155,females,2017,,Respiratory disease,
30200,females,2017,,Respiratory disease,
30179,females,2017,,Respiratory disease,
30004,females,2017,,Respiratory disease,
30005,females,2017,,Respiratory disease,
30168,females,2017,,Respiratory disease,
30094,females,2017,,Respiratory disease,
30145,females,2017,,Respiratory disease,
30144,females,2017,,Respiratory disease,
30038,females,2017,,Respiratory disease,
30110,females,2017,,Respiratory disease,
30181,females,2017,,Respiratory disease,
30106,females,2017,,Respiratory disease,
30171,females,2017,,Respiratory disease,
30076,females,2017,,Respiratory disease,
30078,females,2017,,Respiratory disease,
30047,females,2017,,Respiratory disease,
30017,females,2017,,Respiratory disease,
30133,females,2017,,Respiratory disease,
30040,females,2017,,Respiratory disease,
30035,females,2017,,Respiratory disease,
30201,females,2017,,Respiratory disease,
30201,females,2017,,Respiratory disease,
30048,females,2017,,Respiratory disease,
30109,females,2017,,Respiratory disease,
30006,females,2017,,Respiratory disease,
30233,females,2017,,Respiratory disease,
30164,females,2017,,Respiratory disease,
30169,females,2017,,Respiratory disease,
30007,females,2017,,Respiratory disease,
30134,females,2017,,Respiratory disease,
30002,females,2017,,Respiratory disease,
30011,females,2017,,Respiratory disease,
30022,females,2017,,Respiratory disease,
40044,females,2017,2055.03378802648,Respiratory disease,260.0
40000,females,2017,1010.5295811954,Respiratory disease,65.0
40061,females,2017,920.897914809321,Respiratory disease,105.0
40002,females,2017,1916.44114894405,Respiratory disease,157.0
40003,females,2017,1333.88701280162,Respiratory disease,156.0
40045,females,2017,2847.92365911322,Respiratory disease,196.0
40082,females,2017,,Respiratory disease,
40008,females,2017,1124.70513860759,Respiratory disease,52.0
40097,females,2017,3456.93009946198,Respiratory disease,184.0
40065,females,2017,1742.54285936394,Respiratory disease,116.0
40041,females,2017,1114.8786849222,Respiratory disease,214.0
40053,females,2017,1768.80753521699,Respiratory disease,283.0
40037,females,2017,2409.05193370123,Respiratory disease,427.0
40006,females,2017,1451.87179677516,Respiratory disease,158.0
40077,females,2017,,Respiratory disease,
40056,females,2017,1818.11202204444,Respiratory disease,272.0
40046,females,2017,5196.56705005753,Respiratory disease,269.0
40047,females,2017,2163.08851992937,Respiratory disease,164.0
40068,females,2017,1654.06960587404,Respiratory disease,108.0
40048,females,2017,1151.28232887818,Respiratory disease,122.0
40042,females,2017,2241.42272365024,Respiratory disease,325.0
40083,females,2017,,Respiratory disease,
40020,females,2017,2866.35929420565,Respiratory disease,228.0
40027,females,2017,2050.25530162522,Respiratory disease,195.0
40058,females,2017,3108.0282662717,Respiratory disease,364.0
40038,females,2017,2194.41279231323,Respiratory disease,342.0
40021,females,2017,2676.27532809346,Respiratory disease,189.0
40022,females,2017,3060.45597424359,Respiratory disease,391.0
40024,females,2017,1574.26203855922,Respiratory disease,183.0
40078,females,2017,2353.06803718001,Respiratory disease,91.0
40089,females,2017,3220.19109236611,Respiratory disease,541.0
40054,females,2017,2098.69071303634,Respiratory disease,394.0
40062,females,2017,572.079078490806,Respiratory disease,67.0
40016,females,2017,2491.58074642408,Respiratory disease,109.0
40017,females,2017,2607.20896320151,Respiratory disease,312.0
40007,females,2017,1199.93567986553,Respiratory disease,196.0
40032,females,2017,1618.19419828904,Respiratory disease,211.0
40014,females,2017,1190.08495118011,Respiratory disease,115.0
40069,females,2017,1966.39457462195,Respiratory disease,49.0
40090,females,2017,2209.62784688448,Respiratory disease,65.0
40049,females,2017,2471.66537648656,Respiratory disease,350.0
40004,females,2017,2214.67484431688,Respiratory disease,171.0
40050,females,2017,2162.35254176146,Respiratory disease,281.0
40055,females,2017,2616.463008073,Respiratory disease,155.0
40033,females,2017,1168.45231613541,Respiratory disease,88.0
40034,females,2017,2272.18508932688,Respiratory disease,211.0
40028,females,2017,2271.28386702197,Respiratory disease,191.0
40071,females,2017,937.479270011204,Respiratory disease,76.0
40074,females,2017,1780.35171856832,Respiratory disease,125.0
40086,females,2017,,Respiratory disease,
40098,females,2017,942.643628060474,Respiratory disease,108.0
40079,females,2017,,Respiratory disease,
40091,females,2017,1834.63674614109,Respiratory disease,117.0
40059,females,2017,2099.12614491337,Respiratory disease,328.0
40018,females,2017,2273.22499294849,Respiratory disease,54.0
40066,females,2017,2111.25353117476,Respiratory disease,111.0
40099,females,2017,1278.0241553162,Respiratory disease,98.0
40100,females,2017,1844.38896720923,Respiratory disease,104.0
40039,females,2017,1774.70481954595,Respiratory disease,331.0
40092,females,2017,4687.44688449412,Respiratory disease,99.0
40040,females,2017,3022.49627137814,Respiratory disease,417.0
40035,females,2017,2154.39989263768,Respiratory disease,369.0
40051,females,2017,2599.84600809618,Respiratory disease,390.0
40005,females,2017,2201.78988207543,Respiratory disease,207.0
40093,females,2017,3213.10819779725,Respiratory disease,344.0
40101,females,2017,3363.03121035034,Respiratory disease,227.0
40101,females,2017,1089.22409624124,Respiratory disease,113.0
40013,females,2017,2088.9195804887,Respiratory disease,310.0
40094,females,2017,3770.54278890163,Respiratory disease,96.0
40095,females,2017,,Respiratory disease,
40001,females,2017,1217.62930569632,Respiratory disease,48.0
40025,females,2017,2268.3989227421,Respiratory disease,288.0
40011,females,2017,1428.00406154521,Respiratory disease,184.0
40067,females,2017,1994.34340224963,Respiratory disease,124.0
40023,females,2017,1672.51151707283,Respiratory disease,19.0
40043,females,2017,1399.52314375791,Respiratory disease,93.0
40029,females,2017,2230.58554697107,Respiratory disease,369.0
40009,females,2017,1655.85088694223,Respiratory disease,206.0
40030,females,2017,2251.70838285575,Respiratory disease,349.0
40012,females,2017,1542.04918907144,Respiratory disease,129.0
40096,females,2017,1547.4557605982,Respiratory disease,60.0
40072,females,2017,,Respiratory disease,
40019,females,2017,2533.45848152752,Respiratory disease,421.0
40063,females,2017,2849.08285797288,Respiratory disease,245.0
40084,females,2017,2186.32139322421,Respiratory disease,260.0
40080,females,2017,3687.54358813117,Respiratory disease,162.0
40073,females,2017,5662.39298091237,Respiratory disease,326.0
40102,females,2017,,Respiratory disease,
40102,females,2017,1867.0590439567,Respiratory disease,691.0
40052,females,2017,3491.43659201404,Respiratory disease,128.0
40064,females,2017,2416.43959773777,Respiratory disease,140.0
40010,females,2017,1385.10171765538,Respiratory disease,185.0
40085,females,2017,,Respiratory disease,
40031,females,2017,2677.90283372784,Respiratory disease,473.0
40036,females,2017,1391.03891312525,Respiratory disease,139.0
40087,females,2017,1081.94756503033,Respiratory disease,87.0
40088,females,2017,2018.17252230565,Respiratory disease,74.0
40060,females,2017,,Respiratory disease,
40015,females,2017,1638.26931527504,Respiratory disease,208.0
40103,females,2017,,Respiratory disease,
40103,females,2017,1300.67142076951,Respiratory disease,354.0
40070,females,2017,2430.17063284215,Respiratory disease,107.0
40075,females,2017,2021.05281478552,Respiratory disease,52.0
40057,females,2017,3797.07419499118,Respiratory disease,184.0
40081,females,2017,4497.82128408026,Respiratory disease,303.0
40026,females,2017,1701.45981927516,Respiratory disease,187.0
40076,females,2017,2233.64915378599,Respiratory disease,137.0
50116,females,2017,2705.40773966864,Respiratory disease,170.0
50117,females,2017,885.351260999001,Respiratory disease,72.0
50072,females,2017,1333.38359922163,Respiratory disease,183.0
50046,females,2017,641.828761779301,Respiratory disease,105.0
50045,females,2017,3022.55709038702,Respiratory disease,265.0
50109,females,2017,2296.05263770079,Respiratory disease,63.0
50080,females,2017,1421.40776902364,Respiratory disease,107.0
50083,females,2017,1581.60128842596,Respiratory disease,137.0
50033,females,2017,1063.96138426577,Respiratory disease,318.0
50076,females,2017,2330.90162136451,Respiratory disease,373.0
50034,females,2017,1653.38534059222,Respiratory disease,279.0
50020,females,2017,724.626543628716,Respiratory disease,162.0
50063,females,2017,1877.062298207,Respiratory disease,260.0
50013,females,2017,2015.35562174244,Respiratory disease,128.0
50015,females,2017,3046.3398951173,Respiratory disease,343.0
50055,females,2017,1992.28121920566,Respiratory disease,450.0
50021,females,2017,1596.56689692201,Respiratory disease,106.0
50064,females,2017,1167.34262188387,Respiratory disease,120.0
50050,females,2017,2111.9068733695,Respiratory disease,370.0
50073,females,2017,1440.20221904403,Respiratory disease,276.0
50097,females,2017,3143.26984777846,Respiratory disease,146.0
50091,females,2017,1339.46719151844,Respiratory disease,105.0
50126,females,2017,2284.91964685987,Respiratory disease,40.0
50101,females,2017,4021.96722568159,Respiratory disease,231.0
50101,females,2017,1201.55284670248,Respiratory disease,345.0
50074,females,2017,1349.96687682527,Respiratory disease,255.0
50084,females,2017,2282.48695395033,Respiratory disease,271.0
50081,females,2017,1202.6906426802,Respiratory disease,191.0
50082,females,2017,886.117334972269,Respiratory disease,47.0
50039,females,2017,1811.24747829973,Respiratory disease,338.0
50060,females,2017,1945.11323532945,Respiratory disease,209.0
50047,females,2017,1226.8220047795,Respiratory disease,126.0
50052,females,2017,1466.65784706268,Respiratory disease,327.0
50053,females,2017,840.403008030038,Respiratory disease,247.0
50056,females,2017,1494.15765251113,Respiratory disease,202.0
50085,females,2017,1436.75169917099,Respiratory disease,38.0
50095,females,2017,,Respiratory disease,
50040,females,2017,2124.95254715694,Respiratory disease,227.0
50017,females,2017,746.565185853116,Respiratory disease,113.0
50122,females,2017,1374.38888417886,Respiratory disease,82.0
50006,females,2017,1419.7729926447,Respiratory disease,100.0
50086,females,2017,1455.16721568267,Respiratory disease,52.0
50087,females,2017,2531.17035986887,Respiratory disease,112.0
50061,females,2017,1903.33407708522,Respiratory disease,222.0
50066,females,2017,1292.93408616441,Respiratory disease,61.0
50065,females,2017,1213.77228344899,Respiratory disease,197.0
50077,females,2017,2960.48470129656,Respiratory disease,330.0
50008,females,2017,1051.83053672307,Respiratory disease,146.0
50007,females,2017,1129.336373079,Respiratory disease,199.0
50026,females,2017,1753.15686365069,Respiratory disease,83.0
50123,females,2017,1393.24358574736,Respiratory disease,132.0
50027,females,2017,1367.75050816445,Respiratory disease,78.0
50089,females,2017,1302.09385366074,Respiratory disease,80.0
50088,females,2017,1505.05796859648,Respiratory disease,117.0
50000,females,2017,1593.73776513463,Respiratory disease,147.0
50118,females,2017,,Respiratory disease,
50102,females,2017,,Respiratory disease,
50102,females,2017,1800.65044362368,Respiratory disease,936.0
50035,females,2017,1800.02623315644,Respiratory disease,345.0
50124,females,2017,1663.53096172364,Respiratory disease,121.0
50028,females,2017,1070.49572046194,Respiratory disease,228.0
50068,females,2017,1750.95793216405,Respiratory disease,197.0
50110,females,2017,,Respiratory disease,
50022,females,2017,2376.4910792343,Respiratory disease,374.0
50093,females,2017,1817.59049995206,Respiratory disease,119.0
50094,females,2017,,Respiratory disease,
50096,females,2017,,Respiratory disease,
50048,females,2017,1727.73658393718,Respiratory disease,80.0
50058,females,2017,1752.76639689529,Respiratory disease,258.0
50069,females,2017,1372.53270238894,Respiratory disease,150.0
50104,females,2017,2026.29860853144,Respiratory disease,74.0
50105,females,2017,1801.66710436992,Respiratory disease,84.0
50106,females,2017,2616.38666024422,Respiratory disease,278.0
50018,females,2017,1060.30786208549,Respiratory disease,69.0
50119,females,2017,1969.78004012925,Respiratory disease,75.0
50001,females,2017,2511.85739412798,Respiratory disease,485.0
50029,females,2017,1319.83432859995,Respiratory disease,91.0
50103,females,2017,,Respiratory disease,
50103,females,2017,1137.62121868758,Respiratory disease,225.0
50002,females,2017,2002.24753155256,Respiratory disease,188.0
50067,females,2017,1953.56494260142,Respiratory disease,236.0
50090,females,2017,1873.58410545169,Respiratory disease,129.0
50023,females,2017,1401.42278430146,Respiratory disease,33.0
50030,females,2017,1516.18336921002,Respiratory disease,176.0
50036,females,2017,1707.99647666401,Respiratory disease,301.0
50107,females,2017,1745.85778899235,Respiratory disease,118.0
50031,females,2017,1195.96361184174,Respiratory disease,182.0
50059,females,2017,1623.21008209289,Respiratory disease,184.0
50099,females,2017,2805.17395621622,Respiratory disease,153.0
50098,females,2017,1899.8816356649,Respiratory disease,71.0
50111,females,2017,2693.33335817764,Respiratory disease,155.0
50120,females,2017,2604.13374897601,Respiratory disease,60.0
50011,females,2017,583.849169983111,Respiratory disease,110.0
50032,females,2017,1503.21678486315,Respiratory disease,231.0
50127,females,2017,1251.7561070918,Respiratory disease,103.0
50070,females,2017,985.529081007013,Respiratory disease,143.0
50071,females,2017,1231.31864384475,Respiratory disease,198.0
50100,females,2017,,Respiratory disease,
50024,females,2017,1988.03893016843,Respiratory disease,210.0
50041,females,2017,1507.46848356472,Respiratory disease,138.0
50003,females,2017,1947.18999367989,Respiratory disease,74.0
50004,females,2017,2626.80334106808,Respiratory disease,203.0
50092,females,2017,1005.0946313811,Respiratory disease,120.0
50062,females,2017,3211.07565811722,Respiratory disease,100.0
50121,females,2017,3088.20601219017,Respiratory disease,118.0
50108,females,2017,,Respiratory disease,
50025,females,2017,2029.26178915556,Respiratory disease,119.0
50042,females,2017,1214.57337452961,Respiratory disease,113.0
50014,females,2017,2410.57210213541,Respiratory disease,174.0
50009,females,2017,1105.41093807734,Respiratory disease,150.0
50010,females,2017,1328.46685451755,Respiratory disease,117.0
50128,females,2017,4631.4804318376,Respiratory disease,86.0
50112,females,2017,,Respiratory disease,
50016,females,2017,3026.96781483458,Respiratory disease,69.0
50125,females,2017,2293.30002510238,Respiratory disease,134.0
50054,females,2017,1343.70016887566,Respiratory disease,97.0
50012,females,2017,1261.17040202917,Respiratory disease,225.0
50005,females,2017,1984.30691035028,Respiratory disease,94.0
50113,females,2017,,Respiratory disease,
50078,females,2017,2783.42103820168,Respiratory disease,101.0
50114,females,2017,,Respiratory disease,
50079,females,2017,3305.26640469652,Respiratory disease,374.0
50049,females,2017,1699.35434616463,Respiratory disease,75.0
50115,females,2017,6132.60000810618,Respiratory disease,226.0
50037,females,2017,1129.14267961284,Respiratory disease,230.0
50019,females,2017,2976.65121230615,Respiratory disease,133.0
50057,females,2017,1465.28930726274,Respiratory disease,142.0
50051,females,2017,1359.89993141195,Respiratory disease,207.0
