pha,sex,year,asr_per_100k,disease,population
30179,males,2017,,Asthma,
30004,males,2017,,Asthma,
30005,males,2017,,Asthma,
30168,males,2017,,Asthma,
30094,males,2017,,Asthma,
30145,males,2017,,Asthma,
30144,males,2017,,Asthma,
30038,males,2017,,Asthma,
30110,males,2017,,Asthma,
30181,males,2017,,Asthma,
30106,males,2017,,Asthma,
30171,males,2017,,Asthma,
30076,males,2017,,Asthma,
30078,males,2017,,Asthma,
30047,males,2017,,Asthma,
30017,males,2017,,Asthma,
30133,males,2017,,Asthma,
30040,males,2017,,Asthma,
30035,males,2017,,Asthma,
30201,males,2017,,Asthma,
30201,males,2017,,Asthma,
30048,males,2017,,Asthma,
30109,males,2017,,Asthma,
30006,males,2017,,Asthma,
30233,males,2017,,Asthma,
30164,males,2017,,Asthma,
30169,males,2017,,Asthma,
30007,males,2017,,Asthma,
30134,males,2017,,Asthma,
30002,males,2017,,Asthma,
30011,males,2017,,Asthma,
30022,males,2017,,Asthma,
40044,males,2017,,Asthma,
40000,males,2017,,Asthma,
40061,males,2017,,Asthma,
40002,males,2017,,Asthma,
40003,males,2017,,Asthma,
40045,males,2017,,Asthma,
40082,males,2017,,Asthma,
40008,males,2017,,Asthma,
40097,males,2017,,Asthma,
40065,males,2017,,Asthma,
40041,males,2017,,Asthma,
40053,males,2017,,Asthma,
40037,males,2017,,Asthma,
60028,males,2017,,Asthma,
40006,males,2017,,Asthma,
40077,males,2017,,Asthma,
40056,males,2017,,Asthma,
40046,males,2017,,Asthma,
40020,males,2017,,Asthma,
40047,males,2017,,Asthma,
40068,males,2017,,Asthma,
40048,males,2017,,Asthma,
40042,males,2017,,Asthma,
40083,males,2017,,Asthma,
40027,males,2017,,Asthma,
40058,males,2017,,Asthma,
40038,males,2017,,Asthma,
40021,males,2017,,Asthma,
40022,males,2017,,Asthma,
40024,males,2017,,Asthma,
40078,males,2017,,Asthma,
40089,males,2017,,Asthma,
40054,males,2017,,Asthma,
40062,males,2017,,Asthma,
40016,males,2017,,Asthma,
40050,males,2017,,Asthma,
40017,males,2017,,Asthma,
40007,males,2017,,Asthma,
40055,males,2017,,Asthma,
40032,males,2017,,Asthma,
40014,males,2017,,Asthma,
40049,males,2017,,Asthma,
50049,males,2017,,Asthma,
40069,males,2017,,Asthma,
40004,males,2017,,Asthma,
60004,males,2017,,Asthma,
40090,males,2017,,Asthma,
40051,males,2017,,Asthma,
40033,males,2017,,Asthma,
40034,males,2017,,Asthma,
40028,males,2017,,Asthma,
40071,males,2017,,Asthma,
40001,males,2017,,Asthma,
40074,males,2017,,Asthma,
40086,males,2017,,Asthma,
40018,males,2017,,Asthma,
40066,males,2017,,Asthma,
40098,males,2017,,Asthma,
40079,males,2017,,Asthma,
40099,males,2017,,Asthma,
40010,males,2017,,Asthma,
40091,males,2017,,Asthma,
40059,males,2017,,Asthma,
40085,males,2017,,Asthma,
40100,males,2017,,Asthma,
40039,males,2017,,Asthma,
40092,males,2017,,Asthma,
40040,males,2017,,Asthma,
40035,males,2017,,Asthma,
40005,males,2017,,Asthma,
40093,males,2017,,Asthma,
40101,males,2017,,Asthma,
40101,males,2017,,Asthma,
40013,males,2017,,Asthma,
40094,males,2017,,Asthma,
40095,males,2017,,Asthma,
40025,males,2017,,Asthma,
40011,males,2017,,Asthma,
40067,males,2017,,Asthma,
40009,males,2017,,Asthma,
40023,males,2017,,Asthma,
40043,males,2017,,Asthma,
40029,males,2017,,Asthma,
40030,males,2017,,Asthma,
40012,males,2017,,Asthma,
40072,males,2017,,Asthma,
40096,males,2017,,Asthma,
40019,males,2017,,Asthma,
40063,males,2017,,Asthma,
40084,males,2017,,Asthma,
40080,males,2017,,Asthma,
40073,males,2017,,Asthma,
40102,males,2017,,Asthma,
40102,males,2017,,Asthma,
40052,males,2017,,Asthma,
40064,males,2017,,Asthma,
40031,males,2017,,Asthma,
40036,males,2017,,Asthma,
40087,males,2017,,Asthma,
40088,males,2017,,Asthma,
40060,males,2017,,Asthma,
40015,males,2017,,Asthma,
40103,males,2017,,Asthma,
40057,males,2017,,Asthma,
40103,males,2017,,Asthma,
40070,males,2017,,Asthma,
40075,males,2017,,Asthma,
40081,males,2017,,Asthma,
40026,males,2017,,Asthma,
40076,males,2017,,Asthma,
50029,males,2017,,Asthma,
50116,males,2017,,Asthma,
50117,males,2017,,Asthma,
50072,males,2017,,Asthma,
50083,males,2017,,Asthma,
50046,males,2017,,Asthma,
50045,males,2017,,Asthma,
50109,males,2017,,Asthma,
50080,males,2017,,Asthma,
50126,males,2017,,Asthma,
50033,males,2017,,Asthma,
50076,males,2017,,Asthma,
50034,males,2017,,Asthma,
50039,males,2017,,Asthma,
50020,males,2017,,Asthma,
50063,males,2017,,Asthma,
50013,males,2017,,Asthma,
50103,males,2017,,Asthma,
50015,males,2017,,Asthma,
50055,males,2017,,Asthma,
50021,males,2017,,Asthma,
50064,males,2017,,Asthma,
50050,males,2017,,Asthma,
50073,males,2017,,Asthma,
50097,males,2017,,Asthma,
50091,males,2017,,Asthma,
50101,males,2017,,Asthma,
50101,males,2017,,Asthma,
50074,males,2017,,Asthma,
50103,males,2017,,Asthma,
50084,males,2017,,Asthma,
50081,males,2017,,Asthma,
50053,males,2017,,Asthma,
50082,males,2017,,Asthma,
50060,males,2017,,Asthma,
50047,males,2017,,Asthma,
50052,males,2017,,Asthma,
50056,males,2017,,Asthma,
50085,males,2017,,Asthma,
50086,males,2017,,Asthma,
50098,males,2017,,Asthma,
50095,males,2017,,Asthma,
50040,males,2017,,Asthma,
50066,males,2017,,Asthma,
50017,males,2017,,Asthma,
50122,males,2017,,Asthma,
50006,males,2017,,Asthma,
50087,males,2017,,Asthma,
50061,males,2017,,Asthma,
50115,males,2017,,Asthma,
50065,males,2017,,Asthma,
50077,males,2017,,Asthma,
50089,males,2017,,Asthma,
50008,males,2017,,Asthma,
50007,males,2017,84.5321647084814,Asthma,13.0
50026,males,2017,,Asthma,
50123,males,2017,,Asthma,
50027,males,2017,,Asthma,
50088,males,2017,,Asthma,
60005,males,2017,,Asthma,
50000,males,2017,,Asthma,
50118,males,2017,,Asthma,
50102,males,2017,,Asthma,
50102,males,2017,,Asthma,
50023,males,2017,,Asthma,
50035,males,2017,,Asthma,
50124,males,2017,,Asthma,
50028,males,2017,,Asthma,
50058,males,2017,,Asthma,
50068,males,2017,,Asthma,
50110,males,2017,,Asthma,
50022,males,2017,,Asthma,
50093,males,2017,,Asthma,
50094,males,2017,,Asthma,
50096,males,2017,,Asthma,
50048,males,2017,,Asthma,
50069,males,2017,,Asthma,
50104,males,2017,,Asthma,
50105,males,2017,,Asthma,
50001,males,2017,,Asthma,
50106,males,2017,,Asthma,
50018,males,2017,,Asthma,
50119,males,2017,,Asthma,
50002,males,2017,,Asthma,
50067,males,2017,,Asthma,
50030,males,2017,,Asthma,
50036,males,2017,,Asthma,
50090,males,2017,,Asthma,
50107,males,2017,,Asthma,
50031,males,2017,,Asthma,
50059,males,2017,,Asthma,
50099,males,2017,,Asthma,
50111,males,2017,,Asthma,
50120,males,2017,,Asthma,
50011,males,2017,,Asthma,
50032,males,2017,30.9871182799932,Asthma,5.0
50127,males,2017,,Asthma,
50070,males,2017,,Asthma,
50071,males,2017,,Asthma,
50100,males,2017,,Asthma,
50024,males,2017,,Asthma,
80020,males,2017,,Asthma,
50041,males,2017,,Asthma,
50003,males,2017,,Asthma,
50004,males,2017,,Asthma,
50092,males,2017,,Asthma,
80021,males,2017,,Asthma,
50062,males,2017,,Asthma,
50121,males,2017,,Asthma,
50025,males,2017,,Asthma,
50042,males,2017,,Asthma,
50108,males,2017,,Asthma,
50014,males,2017,,Asthma,
50009,males,2017,,Asthma,
50010,males,2017,,Asthma,
50128,males,2017,,Asthma,
50112,males,2017,,Asthma,
50016,males,2017,,Asthma,
50054,males,2017,,Asthma,
50012,males,2017,,Asthma,
60006,males,2017,,Asthma,
50125,males,2017,,Asthma,
50005,males,2017,,Asthma,
50113,males,2017,,Asthma,
50078,males,2017,,Asthma,
50114,males,2017,,Asthma,
50079,males,2017,,Asthma,
50037,males,2017,,Asthma,
50019,males,2017,,Asthma,
50057,males,2017,,Asthma,
50051,males,2017,,Asthma,
50043,males,2017,,Asthma,
50038,males,2017,,Asthma,
50075,males,2017,,Asthma,
50044,males,2017,,Asthma,
60036,males,2017,,Asthma,
60007,males,2017,,Asthma,
60002,males,2017,,Asthma,
60024,males,2017,,Asthma,
60031,males,2017,,Asthma,
60037,males,2017,,Asthma,
60008,males,2017,,Asthma,
60003,males,2017,,Asthma,
60030,males,2017,,Asthma,
60032,males,2017,,Asthma,
60025,males,2017,,Asthma,
70003,males,2017,,Asthma,
60000,males,2017,,Asthma,
60001,males,2017,,Asthma,
60009,males,2017,,Asthma,
60041,males,2017,,Asthma,
60027,males,2017,,Asthma,
60017,males,2017,,Asthma,
60042,males,2017,,Asthma,
60034,males,2017,,Asthma,
60033,males,2017,,Asthma,
60026,males,2017,,Asthma,
70012,males,2017,,Asthma,
60014,males,2017,,Asthma,
60018,males,2017,,Asthma,
60047,males,2017,,Asthma,
60019,males,2017,,Asthma,
60012,males,2017,,Asthma,
60013,males,2017,,Asthma,
60043,males,2017,,Asthma,
60021,males,2017,,Asthma,
60011,males,2017,,Asthma,
60022,males,2017,,Asthma,
60029,males,2017,,Asthma,
60015,males,2017,,Asthma,
60016,males,2017,,Asthma,
60044,males,2017,,Asthma,
60010,males,2017,,Asthma,
60020,males,2017,,Asthma,
60048,males,2017,,Asthma,
60046,males,2017,,Asthma,
60038,males,2017,,Asthma,
60045,males,2017,,Asthma,
60023,males,2017,,Asthma,
60049,males,2017,,Asthma,
60035,males,2017,,Asthma,
80000,males,2017,,Asthma,
60039,males,2017,,Asthma,
60050,males,2017,,Asthma,
60040,males,2017,,Asthma,
80001,males,2017,,Asthma,
70008,males,2017,,Asthma,
70007,males,2017,,Asthma,
70011,males,2017,,Asthma,
70009,males,2017,,Asthma,
70010,males,2017,,Asthma,
70000,males,2017,,Asthma,
70002,males,2017,,Asthma,
70001,males,2017,,Asthma,
70006,males,2017,,Asthma,
70013,males,2017,,Asthma,
70004,males,2017,,Asthma,
70005,males,2017,,Asthma,
80006,males,2017,,Asthma,
80023,males,2017,,Asthma,
80003,males,2017,,Asthma,
80004,males,2017,,Asthma,
80016,males,2017,,Asthma,
80022,males,2017,,Asthma,
80002,males,2017,,Asthma,
80017,males,2017,,Asthma,
80007,males,2017,,Asthma,
80008,males,2017,,Asthma,
80011,males,2017,,Asthma,
80010,males,2017,,Asthma,
80012,males,2017,,Asthma,
80013,males,2017,,Asthma,
80018,males,2017,,Asthma,
80024,males,2017,,Asthma,
80009,males,2017,,Asthma,
80014,males,2017,,Asthma,
80015,males,2017,,Asthma,
80019,males,2017,,Asthma,
80005,males,2017,,Asthma,
